YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2019,11,1,2.93,3.3,3.53,1.63,0.57,0.38,0.08,6.39,51.86
2019,11,2,2.57,3.34,3.63,1.19,0.51,0.37,0.07,5.77,45.86
2019,11,3,2.59,2.61,3.39,1.52,0.52,0.38,0.08,5.84,46.48
2019,11,4,2.35,1.46,3.25,1.85,0.48,0.38,0.08,5.43,42.74
2019,11,5,3.54,7.85,3.58,0.56,0.73,0.44,0.09,7.13,61.44
2019,11,6,2.2,2.68,3.12,1.08,0.45,0.31,0.06,4.94,39.59
2019,11,7,3.34,6.5,3.57,0.81,0.7,0.42,0.09,6.8,57.53
2019,11,8,3.33,6.57,3.51,0.98,0.7,0.41,0.09,6.64,56.98
2019,11,9,3.05,5.41,3.21,0.93,0.66,0.4,0.08,6.31,53.91
2019,11,10,1.45,0.8,2.96,1.17,0.31,0.27,0.05,3.74,27.41
2019,11,11,0.81,0.54,3.17,0.64,0.18,0.16,0.03,2.29,15.61
2019,11,12,2.55,5.35,3.43,0.82,0.56,0.27,0.05,5.12,42.95
2019,11,13,1.23,0.48,3.03,1.05,0.27,0.17,0.03,3.23,23.05
2019,11,14,1.11,0.69,3.1,0.85,0.25,0.16,0.03,2.95,20.59
2019,11,15,1.88,2.25,3.07,1.08,0.43,0.23,0.05,4.41,34.3
2019,11,16,2.63,4.75,2.94,0.88,0.61,0.28,0.05,5.44,47.01
2019,11,17,1.15,0.5,2.65,0.97,0.27,0.16,0.03,2.99,21.81
2019,11,18,1.02,1.02,3,0.75,0.24,0.15,0.03,2.66,18.9
2019,11,19,1.16,0.61,2.57,0.93,0.27,0.17,0.03,2.96,21.67
2019,11,20,2.16,2.88,2.69,1.1,0.52,0.23,0.05,4.68,38.75
2019,11,21,0.35,0.31,2.5,0.26,0.09,0.05,0.01,0.97,6.56
2019,11,22,2.44,4.59,2.99,1.03,0.6,0.28,0.05,5.06,42.43
2019,11,23,1.21,1.02,2.65,0.9,0.3,0.16,0.03,2.93,22.3
2019,11,24,2.41,4.11,2.77,1,0.6,0.27,0.05,5.14,43.23
2019,11,25,1.86,2.12,2.61,1.13,0.47,0.23,0.05,4.25,34.2
2019,11,26,1.5,1.62,2.31,0.94,0.38,0.19,0.04,3.38,27.09
2019,11,27,1.01,0.91,2.61,0.74,0.26,0.14,0.03,2.55,18.66
2019,11,28,1.07,0.76,2.68,0.88,0.28,0.13,0.02,2.82,20.1
2019,11,29,0.81,0.42,2.39,0.68,0.21,0.11,0.02,2.23,15.65
2019,11,30,0.55,0.38,2.26,0.44,0.15,0.05,0.02,1.47,10.45
2019,12,1,1.05,0.8,2.4,0.8,0.28,0.1,0.02,2.49,19.03
2019,12,2,1.54,2.12,2.51,0.85,0.41,0.12,0.02,3.37,27.23
2019,12,3,1.53,2.11,2.51,0.92,0.41,0.17,0.03,3.51,27.81
2019,12,4,2.65,6.9,2.62,0.43,0.72,0.2,0.04,5.05,45.55
2019,12,5,2.4,5.28,2.48,0.68,0.66,0.22,0.05,4.8,42.37
2019,12,6,1.73,3.1,2.55,0.86,0.48,0.15,0.03,3.59,29.71
2019,12,7,1.62,1.55,2.43,1.14,0.45,0.14,0.03,3.59,28.62
2019,12,8,1.18,0.54,2.31,1,0.33,0.12,0.02,2.98,21.88
2019,12,9,0.48,0.45,2.16,0.34,0.13,0.05,0.01,1.23,8.91
2019,12,10,2.45,6.05,2.6,0.55,0.69,0.16,0.03,4.58,41
2019,12,11,1.71,2.74,2.49,0.88,0.48,0.12,0.02,3.5,28.94
2019,12,12,1.57,1.24,2.4,1.21,0.45,0.15,0.03,3.57,28.11
2019,12,13,1.76,2.21,2.23,1.08,0.5,0.16,0.03,3.75,31.03
2019,12,14,0.7,0.91,2.26,0.47,0.2,0.06,0.02,1.64,12.41
2019,12,15,1.49,1.35,2.5,1.17,0.42,0.13,0.02,3.43,26.56
2019,12,16,0.89,0.54,2.34,0.73,0.25,0.09,0.02,2.23,16.27
2019,12,17,2.17,5.03,2.45,0.71,0.62,0.16,0.03,4.16,36.66
2019,12,18,1.92,3.8,2.57,0.97,0.55,0.14,0.02,3.83,32.48
2019,12,19,2.24,5.02,2.36,0.73,0.64,0.16,0.03,4.33,38.54
2019,12,20,1.77,1.26,2.4,1.38,0.51,0.16,0.03,3.87,31.13
2019,12,21,2.37,6.1,2.33,0.49,0.68,0.18,0.03,4.47,40.91
2019,12,22,2.22,4.53,2.31,0.76,0.64,0.16,0.03,4.27,38.23
2019,12,23,1.94,2.39,2.27,1.15,0.55,0.17,0.03,3.95,33.77
2019,12,24,1.96,2.94,2.31,1.02,0.56,0.2,0.04,4.08,34.59
2019,12,25,2.23,4.32,2.34,0.73,0.64,0.24,0.05,4.55,39.95
2019,12,26,2.05,3.45,2.19,0.93,0.59,0.21,0.05,4.31,37.2
2019,12,27,1.3,1.82,2.42,0.88,0.38,0.15,0.03,3.02,23.2
2019,12,28,0.79,0.49,2.04,0.64,0.23,0.09,0.02,2.02,14.75
2019,12,29,0.82,0.41,2.18,0.7,0.23,0.09,0.02,2.17,15.46
2019,12,30,0.61,0.76,2.43,0.4,0.17,0.06,0.01,1.54,11.23
2019,12,31,0.92,0.55,2.49,0.74,0.26,0.09,0.02,2.42,17.06
2020,1,1,2.19,4.45,2.55,0.84,0.61,0.17,0.03,4.48,38.08
2020,1,2,2.17,3.64,2.36,0.97,0.61,0.18,0.04,4.55,38.62
2020,1,3,0.87,0.77,2.35,0.66,0.24,0.09,0.02,2.2,15.99
2020,1,4,0.93,0.58,2.49,0.75,0.26,0.1,0.02,2.44,17.18
2020,1,5,1.73,2.25,2.4,1,0.48,0.15,0.03,3.9,31.14
2020,1,6,2.57,5.8,2.64,0.61,0.7,0.2,0.04,5,44.05
2020,1,7,2.41,4.76,2.56,0.82,0.66,0.17,0.03,4.77,41.39
2020,1,8,2.63,6.8,2.72,0.53,0.71,0.17,0.03,5.02,44.41
2020,1,9,0.76,0.48,2.43,0.61,0.2,0.08,0.02,2.07,14.62
2020,1,10,0.76,0.59,2.21,0.59,0.2,0.09,0.02,2,14.58
2020,1,11,0.72,0.46,2.41,0.59,0.19,0.08,0.02,1.97,13.82
2020,1,12,1.01,0.94,2.6,0.81,0.27,0.11,0.02,2.6,18.8
2020,1,13,0.9,0.68,2.63,0.7,0.23,0.11,0.02,2.35,16.47
2020,1,14,1.37,2.34,2.61,0.71,0.35,0.12,0.02,3,23.84
2020,1,15,0.48,0.5,2.48,0.37,0.12,0.05,0.01,1.29,8.98
2020,1,16,2.99,8.03,2.96,0.41,0.76,0.23,0.05,5.55,49.72
2020,1,17,1.11,0.61,2.65,0.91,0.27,0.12,0.02,2.7,20.06
2020,1,18,0.72,0.65,2.69,0.54,0.18,0.09,0.02,1.88,13.61
2020,1,19,1.92,1.87,2.91,1.34,0.47,0.17,0.03,4.35,33.63
2020,1,20,1.49,1.44,2.91,1.06,0.36,0.16,0.03,3.45,26.24
2020,1,21,2.8,5.86,2.95,0.86,0.67,0.22,0.04,5.45,47.53
2020,1,22,1.83,0.87,2.87,1.53,0.44,0.21,0.05,4.26,32.57
2020,1,23,0.95,0.54,2.7,0.78,0.23,0.13,0.02,2.59,18.2
2020,1,24,0.59,0.4,2.7,0.47,0.14,0.07,0.02,1.67,11.55
2020,1,25,0.95,0.64,2.91,0.75,0.22,0.11,0.02,2.56,17.95
2020,1,26,1.36,1.11,3,1.07,0.31,0.16,0.03,3.46,25.06
2020,1,27,1.18,0.78,3.12,0.9,0.27,0.15,0.03,3.15,22.2
2020,1,28,0.78,0.56,3.19,0.6,0.17,0.11,0.02,2.2,14.95
2020,1,29,0.89,0.48,3.19,0.73,0.2,0.12,0.02,2.41,16.82
2020,1,30,1.22,0.65,3.12,0.99,0.27,0.16,0.03,3.13,22.41
2020,1,31,1.24,0.75,3.09,0.99,0.27,0.16,0.03,3.23,23.02
2020,2,1,1.09,0.61,3.14,0.85,0.23,0.15,0.03,2.85,20.2
2020,2,2,2.95,4.2,3.32,1.32,0.62,0.32,0.06,6.38,52.54
2020,2,3,2.82,3.36,3.27,1.49,0.59,0.32,0.06,6.2,50.77
2020,2,4,1.09,0.59,3.15,0.87,0.23,0.18,0.04,2.94,21
2020,2,5,1.26,0.6,3.35,1.03,0.26,0.16,0.03,3.24,23.58
2020,2,6,1.06,0.56,3.39,0.84,0.21,0.16,0.03,2.88,20.12
2020,2,7,2.21,2.25,3.57,1.2,0.44,0.25,0.05,4.95,38.87
2020,2,8,1.92,1.21,3.51,1.38,0.38,0.23,0.04,4.59,34.56
2020,2,9,0.78,0.37,3.29,0.63,0.15,0.13,0.02,2.21,15.41
2020,2,10,1.77,0.88,3.65,1.38,0.34,0.25,0.05,4.41,32.35
2020,2,11,2.79,2.71,3.72,1.72,0.53,0.37,0.07,6.25,49.68
2020,2,12,1.15,0.58,3.74,0.95,0.22,0.19,0.04,3.21,22.42
2020,2,13,1,0.56,4.03,0.76,0.19,0.17,0.03,2.74,18.71
2020,2,14,3.94,6.23,4.31,1.14,0.73,0.45,0.09,8.3,66.4
2020,2,15,0.79,0.45,3.8,0.6,0.14,0.15,0.03,2.23,15.8
2020,2,16,4.02,6.65,4.16,0.99,0.72,0.55,0.11,8.73,70.35
2020,2,17,1.33,0.51,3.73,1.1,0.23,0.23,0.05,3.6,25.83
2020,2,18,3.13,3.81,4.27,1.61,0.55,0.46,0.09,7.08,55.55
2020,2,19,4.17,6.82,4.26,0.98,0.73,0.52,0.1,8.57,71.7
2020,2,20,4.36,8.17,4.55,0.99,0.75,0.54,0.11,8.77,73.29
2020,2,21,4.59,9.31,4.55,0.55,0.77,0.52,0.1,9.23,77.91
2020,2,22,4.42,8.09,4.4,0.78,0.74,0.52,0.1,8.95,75.66
2020,2,23,4.34,7.71,4.3,0.86,0.72,0.6,0.12,9.1,76.26
2020,2,24,1.24,0.55,3.81,0.99,0.2,0.27,0.05,3.45,24.54
2020,2,25,1.37,0.69,4.18,1.04,0.22,0.3,0.06,3.71,26.5
2020,2,26,1.46,0.68,4.65,1.16,0.23,0.29,0.06,4.09,28.88
2020,2,27,2.33,2.36,4.75,1.48,0.37,0.33,0.06,5.41,41.16
2020,2,28,3.77,4.1,4.86,1.87,0.59,0.54,0.11,8.41,65.71
2020,2,29,4.79,7.24,4.97,1.35,0.74,0.66,0.12,10.27,82.38
2020,3,1,3.58,2.81,4.41,2.22,0.55,0.54,0.11,8.09,64.52
2020,3,2,4.19,4.67,4.67,1.68,0.63,0.73,0.15,9.3,74.86
2020,3,3,3.65,5.26,4.92,1.25,0.55,0.57,0.12,8.32,65.31
2020,3,4,4.91,8.06,4.99,0.94,0.73,0.7,0.14,10.54,85.97
2020,3,5,3.45,4.48,4.95,1.65,0.51,0.6,0.12,7.94,62.58
2020,3,6,3.03,4.06,5.19,1.44,0.44,0.46,0.09,7.03,53.71
2020,3,7,5.21,9.14,5.15,0.73,0.75,0.79,0.16,11.02,91.13
2020,3,8,4.86,6.92,5.18,1.56,0.69,0.82,0.16,10.78,86.98
2020,3,9,1.73,0.73,4.72,1.38,0.24,0.43,0.09,4.98,34.79
2020,3,10,2.65,3.3,5.22,1.22,0.37,0.53,0.11,6.33,48.09
2020,3,11,1.16,0.69,4.96,0.88,0.16,0.26,0.05,3.31,23.04
2020,3,12,3,1.89,4.99,2.11,0.41,0.55,0.11,7.45,56.01
2020,3,13,5.73,10.07,5.74,0.72,0.77,0.96,0.2,12.36,100.06
2020,3,14,1.21,0.58,5.36,0.93,0.16,0.32,0.06,3.66,24.55
2020,3,15,4.93,6.52,5.49,1.46,0.66,1,0.2,11.03,88.07
2020,3,16,1.24,0.58,5.01,0.95,0.16,0.32,0.06,3.63,25.15
2020,3,17,5.31,7.6,5.77,1.12,0.7,0.94,0.19,11.66,93.36
2020,3,18,0.94,0.5,5.14,0.71,0.12,0.24,0.05,2.93,19.81
2020,3,19,1.39,0.57,4.87,1.09,0.18,0.34,0.07,4.09,28.7
2020,3,20,1.86,1.1,5.84,1.34,0.23,0.49,0.1,5.38,36.94
2020,3,21,2.81,2.39,6.1,1.66,0.35,0.65,0.13,7.08,51.23
2020,3,22,1.95,0.79,5.56,1.53,0.24,0.46,0.09,5.44,38.74
2020,3,23,2.22,1.27,5.72,1.58,0.27,0.55,0.11,6.01,42.61
2020,3,24,3.47,1.68,5.75,2.59,0.42,0.76,0.16,8.62,64.73
2020,3,25,5.18,6.14,5.93,1.57,0.63,1.01,0.2,11.88,94.02
2020,3,26,1.53,0.64,5.38,1.19,0.19,0.41,0.08,4.45,31.32
2020,3,27,2.08,0.81,5.62,1.59,0.25,0.69,0.13,6.01,42.06
2020,3,28,1.83,0.64,5.21,1.45,0.22,0.65,0.12,5.31,37.89
2020,3,29,2.29,1.09,6.27,1.73,0.27,0.72,0.14,6.52,45.2
2020,3,30,3.87,4.07,6.41,1.68,0.45,0.78,0.16,9.55,71.45
2020,3,31,2.68,1.43,6.38,2,0.31,0.66,0.13,7.36,52.19
2020,4,1,4.49,4.21,6.39,2.01,0.52,0.91,0.19,10.7,81.82
2020,4,2,6.04,7.16,6.23,1.65,0.69,1.22,0.25,13.7,110.08
2020,4,3,5.11,5.31,6.19,1.75,0.58,1.08,0.22,12.19,95.12
2020,4,4,2.17,1.24,6.48,1.58,0.24,0.67,0.13,6.37,43.55
2020,4,5,5.95,7.33,6.69,1.7,0.66,1.3,0.26,13.64,107.59
2020,4,6,4.94,4.23,6.16,2.19,0.55,1.12,0.23,11.72,91.36
2020,4,7,5.43,5.62,6.23,2.05,0.59,1.23,0.24,12.8,100.95
2020,4,8,5.43,5.51,6.61,1.62,0.59,1.23,0.25,13.06,100.47
2020,4,9,5.65,7.03,7.08,1.8,0.61,1.23,0.24,13.09,101.09
2020,4,10,6.77,9.26,7.15,1.28,0.73,1.16,0.23,15.23,120.25
2020,4,11,4.67,2.91,6.4,2.58,0.5,1.03,0.2,11.34,86.24
2020,4,12,3.52,1.71,6.33,2.42,0.38,0.88,0.17,9.13,67.98
2020,4,13,5.02,5.33,7.4,2.22,0.53,1.24,0.24,12.16,90.66
2020,4,14,5.42,5.13,7.52,2.74,0.57,1.18,0.23,12.88,97.23
2020,4,15,4.05,2.15,7.12,2.64,0.42,0.8,0.16,10.02,73.11
2020,4,16,7.01,8.23,7.36,1.65,0.73,1.18,0.23,15.53,122.7
2020,4,17,1.88,1,6.89,1.39,0.2,0.49,0.09,5.65,38.36
2020,4,18,7.06,9.58,7.36,1.21,0.73,-999,0.27,15.96,126.46
2020,4,19,7.01,8.35,7.24,2.04,0.71,1.48,0.29,16.16,127.35
2020,4,20,6.91,8.52,7.43,1.54,0.7,1.47,0.3,15.93,124.38
2020,4,21,7.59,11.73,7.85,0.77,0.77,-999,0.31,17.15,134.85
2020,4,22,3.14,1.55,7.2,2.14,0.31,0.94,0.18,8.7,61.59
2020,4,23,2.32,0.92,6.76,1.76,0.23,0.71,0.14,6.88,47.86
2020,4,24,2.64,1.09,6.91,1.98,0.26,0.8,0.16,7.48,52.88
2020,4,25,1.33,0.55,6.91,0.99,0.13,0.46,0.09,4.39,29
2020,4,26,7.04,7.23,7.59,2.29,0.69,1.54,0.3,16.12,126.39
2020,4,27,4.55,3.81,7.29,2.27,0.45,1.05,0.2,11.18,84.91
2020,4,28,5.66,4.07,6.95,2.9,0.55,1.36,0.27,13.78,106.35
2020,4,29,1.57,0.75,7.5,1.11,0.15,0.52,0.1,5.14,33.96
2020,4,30,2.64,2.48,7.78,1.58,0.26,0.73,0.14,7.51,52.51
2020,5,1,6.41,6.38,7.65,2.26,0.62,1.58,0.31,15.2,117.08
2020,5,2,5.73,3.82,7.47,3.02,0.55,1.63,0.33,14.51,109.23
2020,5,3,5.29,4.91,7.71,2.56,0.5,1.43,0.28,12.93,98.76
2020,5,4,5.84,3.87,8.01,3.4,0.55,1.72,0.34,14.6,108.56
2020,5,5,2.3,0.9,7.61,1.69,0.22,0.88,0.18,7.16,48.1
2020,5,6,7.95,9.97,8.02,1.28,0.74,1.82,0.37,18.28,143.57
2020,5,7,7.32,6.84,8,2.85,0.68,1.74,0.34,17.01,132.31
2020,5,8,7.15,8.15,8.31,2.04,0.66,1.64,0.33,16.79,128.83
2020,5,9,8.37,11.5,8.38,0.92,0.77,1.68,0.34,18.96,149.16
2020,5,10,2.76,1.25,7.94,1.98,0.26,0.78,0.15,7.91,55.09
2020,5,11,4.71,2.99,8.23,2.72,0.43,1.16,0.23,12.31,88.82
2020,5,12,7.62,9,8.16,1.84,0.7,1.58,0.31,17.57,137.74
2020,5,13,6.75,6.31,7.65,2.17,0.62,1.61,0.32,15.94,123.8
2020,5,14,1.95,0.72,7.17,1.53,0.18,0.54,0.11,5.73,40.76
2020,5,15,5.04,3.83,7.68,2.57,0.46,1.47,0.29,13.3,98.7
2020,5,16,6.77,4.21,7.66,3.63,0.62,1.88,0.38,16.49,127.73
2020,5,17,1.9,0.7,7.3,1.45,0.17,0.73,0.15,6.2,41.95
2020,5,18,3.57,1.55,7.9,2.62,0.32,1.2,0.24,10.12,71.52
2020,5,19,2.17,0.84,7.71,1.57,0.2,0.8,0.16,6.91,46.16
2020,5,20,5.34,3.05,7.74,3.26,0.48,1.65,0.33,14.16,104.27
2020,5,21,3.93,2.23,7.93,2.28,0.35,1.37,0.27,11.16,77.95
2020,5,22,4.18,3.19,7.97,2.25,0.38,1.29,0.26,11.38,82.03
2020,5,23,5.43,3.98,7.61,2.63,0.48,1.59,0.32,13.92,104.91
2020,5,24,7.55,7.39,7.85,2.48,0.67,2.19,0.43,18.29,142.92
2020,5,25,7,6.28,7.76,2.49,0.62,2.22,0.44,17.73,135.71
2020,5,26,6.27,5.6,7.95,2.88,0.55,2.05,0.41,16.3,123.09
2020,5,27,5.66,4.11,7.63,2.74,0.5,1.91,0.38,14.73,110.48
2020,5,28,4.27,2.42,7.65,2.44,0.38,1.57,0.31,11.88,85.56
2020,5,29,7.29,7.47,8.45,1.93,0.64,2.07,0.41,18.3,137.98
2020,5,30,7.67,9.14,8.48,2.01,0.67,1.99,0.4,18.6,143.85
2020,5,31,8.32,11.03,8.61,1.14,0.73,-999,0.43,19.79,154.17
2020,6,1,3.84,1.91,7.76,2.75,0.34,1.13,0.23,10.52,76.76
2020,6,2,7.94,9.29,8.05,1.45,0.7,2.36,0.47,19.84,153.8
2020,6,3,3.52,1.4,7.77,2.63,0.3,1.15,0.23,10.04,72.3
2020,6,4,5.43,2.12,7.83,4.01,0.47,1.75,0.35,14.29,106.31
2020,6,5,6.3,2.92,8.07,4.07,0.55,2.05,0.41,16.48,122.91
2020,6,6,8.25,9.87,8.39,1.36,0.72,2.47,0.49,20.23,156.55
2020,6,7,7.5,8.18,8.23,1.79,0.65,2.4,0.48,18.84,144.3
2020,6,8,7.81,8.21,8.37,2.05,0.68,-999,0.48,19.1,147.73
2020,6,9,5.1,2.84,7.8,3.21,0.44,1.95,0.39,14.03,102.34
2020,6,10,5.17,3.35,8.22,2.69,0.45,2.08,0.41,14.09,101.96
2020,6,11,8.1,10.25,8.68,1.39,0.7,2.39,0.47,19.6,151.31
2020,6,12,8.48,10.49,8.57,1.31,0.73,2.37,0.47,20.41,158.63
2020,6,13,7.88,8.19,8.46,2.06,0.68,2.09,0.42,19.02,146.97
2020,6,14,8.7,11.05,8.86,1.13,0.75,2.17,0.44,20.64,160.04
2020,6,15,8.81,11.54,8.82,1.06,0.76,2.22,0.45,20.7,161.2
2020,6,16,8.02,9.38,8.39,1.75,0.7,2.13,0.43,19.46,151.3
2020,6,17,7.56,7.91,8.25,2.2,0.65,1.98,0.4,17.99,141.09
2020,6,18,8.05,9.64,8.23,1.51,0.7,2.17,0.43,19.41,152.07
2020,6,19,7.25,7.38,7.99,2.33,0.62,1.94,0.39,17.47,137.29
2020,6,20,5.87,4.49,7.84,2.56,0.51,1.83,0.37,15.18,114.41
2020,6,21,4.83,1.96,7.93,3.55,0.41,1.62,0.32,13.2,96.6
2020,6,22,5.02,2.79,7.79,2.9,0.43,1.6,0.32,13.55,99.57
2020,6,23,6.58,6.06,8.4,2.15,0.57,2.05,0.41,16.91,125.69
2020,6,24,6.95,7.17,8.35,2.21,0.6,1.78,0.36,17.19,131.61
2020,6,25,7.96,9.63,8.54,1.74,0.69,2.01,0.41,19.5,150.59
2020,6,26,3.67,1.67,7.79,2.52,0.32,1.22,0.24,10.68,75.41
2020,6,27,5.97,2.67,7.56,4,0.52,1.83,0.37,15.29,116.28
2020,6,28,6.24,3.86,7.65,3.66,0.54,1.91,0.38,15.92,121.91
2020,6,29,5.15,3.13,7.53,2.84,0.45,1.74,0.34,13.27,101.04
2020,6,30,5.88,2.64,7.58,3.98,0.51,1.84,0.37,14.9,113.62
2020,7,1,7.68,7.4,8.16,2.39,0.66,2.37,0.47,19.06,146.59
2020,7,2,7.93,9.46,8.36,1.51,0.69,2.41,0.48,19.63,151.34
2020,7,3,7.89,9.15,8.11,1.62,0.69,2.4,0.47,19.22,150.46
2020,7,4,7.57,8,7.86,2.14,0.66,2.24,0.45,18.48,145.45
2020,7,5,7.6,8.61,7.87,1.73,0.66,2.32,0.45,18.54,145.74
2020,7,6,7.66,8.77,7.91,1.7,0.67,2.3,0.45,18.85,147.69
2020,7,7,7.05,7.11,7.79,2.3,0.62,2.12,0.42,17.55,136.55
2020,7,8,6.84,5.94,7.77,2.59,0.6,2.2,0.44,17.52,133.99
2020,7,9,7.06,6.7,7.71,2.21,0.62,2.29,0.45,18.17,138.82
2020,7,10,6.76,6.9,8.08,1.95,0.59,2.2,0.44,17.34,131.31
2020,7,11,6.58,7.21,7.97,2.14,0.58,1.85,0.37,16.62,128.38
2020,7,12,7.23,7.28,8.03,2.35,0.64,2.08,0.41,18.06,139.05
2020,7,13,7.73,9.46,8.21,1.52,0.68,2.09,0.42,19.12,147.8
2020,7,14,7.01,5.79,8.02,3.03,0.62,2.16,0.43,17.75,135.73
2020,7,15,3.9,1.46,7.38,2.84,0.34,1.33,0.27,10.56,78.43
2020,7,16,5.93,5.54,7.99,2.06,0.53,2.06,0.41,15.59,115.72
2020,7,17,7.84,9.05,8.08,1.6,0.7,2.35,0.47,19.25,149.02
2020,7,18,5.55,3.88,7.51,2.82,0.5,1.84,0.37,14.62,110.47
2020,7,19,1.98,0.89,7.5,1.46,0.18,0.63,0.12,5.8,41.76
2020,7,20,6.37,4.04,7.77,3.61,0.57,2.07,0.41,16.13,123.01
2020,7,21,3.5,1.69,7.44,2.35,0.31,1.24,0.25,10.05,72.43
2020,7,22,5.46,3.98,7.53,2.66,0.49,1.85,0.37,14.4,107.41
2020,7,23,7.24,7.75,7.88,2.06,0.66,2.17,0.43,18.01,138.63
2020,7,24,7.44,8.38,7.9,1.99,0.68,2.2,0.44,18.16,141.55
2020,7,25,7.54,8.49,7.73,1.82,0.69,2.3,0.45,18.49,144.52
2020,7,26,7.18,7.98,7.62,1.89,0.66,2.2,0.44,18.09,140.3
2020,7,27,3.82,2.8,7.47,2.33,0.35,1.32,0.27,10.89,78.63
2020,7,28,7.49,9.6,7.94,1.41,0.69,2.28,0.45,18.65,143.76
2020,7,29,6.87,7.15,7.78,2.06,0.63,2.12,0.42,17.52,133.09
2020,7,30,3.31,1.05,6.68,2.57,0.3,1.14,0.23,9.19,67.78
2020,7,31,5.96,3.62,7.61,3.47,0.55,1.89,0.38,15.15,113.98
2020,8,1,3.37,1.11,7.13,2.56,0.31,1.27,0.25,9.81,69.7
2020,8,2,5.29,3.85,7.48,2.34,0.5,1.8,0.36,13.98,103.12
2020,8,3,4.47,3.13,7.42,2.47,0.42,1.44,0.29,11.93,87.07
2020,8,4,6.25,6.14,7.66,2.4,0.59,1.73,0.34,15.55,118.55
2020,8,5,5.97,5.87,7.55,2.28,0.57,1.59,0.32,14.68,112.34
2020,8,6,6,6.15,7.43,2,0.57,1.67,0.34,14.88,114.52
2020,8,7,7.17,8.81,7.51,1.55,0.69,1.88,0.38,17.19,134.95
2020,8,8,6.51,7.2,7.2,2.09,0.62,1.84,0.37,16.25,126.41
2020,8,9,6.19,5.16,6.66,2.64,0.6,1.78,0.35,15.12,118.48
2020,8,10,4.25,3.5,6.75,1.91,0.41,1.48,0.3,11.32,84.43
2020,8,11,6.83,7,7.49,2.08,0.66,2.07,0.41,16.73,128.52
2020,8,12,7.46,10.18,7.59,1.01,0.73,2.04,0.41,17.62,138.08
2020,8,13,6.91,8.18,7.21,1.52,0.68,1.98,0.4,16.87,131.68
2020,8,14,7.11,9.21,7.1,1.18,0.7,2.05,0.41,17.08,134.96
2020,8,15,5.93,4.88,6.79,2.87,0.59,1.73,0.34,14.35,113.01
2020,8,16,7.17,9.53,7.24,1.07,0.72,2.05,0.41,17.48,136.23
2020,8,17,4.23,3.05,6.9,2.38,0.42,1.32,0.27,11.39,82.82
2020,8,18,6.55,7.83,7.03,1.67,0.66,1.84,0.37,16.13,125.05
2020,8,19,7.16,10.28,7.27,1.01,0.73,1.88,0.38,17.32,135.4
2020,8,20,7.15,10.33,7.13,0.83,0.73,1.86,0.38,17.22,135.32
2020,8,21,7.01,9.66,7,0.99,0.72,1.88,0.38,16.89,132.87
2020,8,22,6.87,9.22,6.88,1.15,0.71,1.83,0.37,16.54,130.51
2020,8,23,5.49,5.4,6.49,2.01,0.57,1.52,0.3,13.65,105.77
2020,8,24,6.14,6.6,6.28,1.88,0.64,1.57,0.31,14.53,116.77
2020,8,25,5.06,4.24,5.96,2.32,0.53,1.33,0.27,12.02,96.61
2020,8,26,5.86,5.86,5.93,2.1,0.62,1.53,0.3,13.16,108.94
2020,8,27,5.74,6.33,6.28,1.87,0.61,1.71,0.34,14.27,111.95
2020,8,28,5.58,5.8,6.22,2.05,0.6,1.66,0.33,13.84,108.27
2020,8,29,5.51,4.1,6.7,3.07,0.59,1.68,0.33,13.6,103.73
2020,8,30,5.65,5.67,6.7,2.31,0.61,1.61,0.32,13.94,106.76
2020,8,31,5.58,5.02,6.37,2.46,0.61,1.57,0.31,13.63,105.73
2020,9,1,1.7,0.79,5.66,1.29,0.19,0.58,0.12,5.04,35.48
2020,9,2,5.03,2.81,6.49,3.29,0.55,1.57,0.3,12.86,96.12
2020,9,3,5.86,7.95,6.41,1.27,0.66,1.68,0.33,14.33,111.93
2020,9,4,6.6,10.14,6.68,0.81,0.74,1.68,0.34,15.48,122.52
2020,9,5,6.28,8.94,6.25,1.03,0.71,1.52,0.3,14.65,117.74
2020,9,6,2.71,1.46,5.56,1.91,0.3,0.84,0.16,7.17,53.72
2020,9,7,4.58,2.85,5.26,2.79,0.52,1.12,0.22,10.31,85.04
2020,9,8,1.9,1.06,5.39,1.32,0.22,0.56,0.11,5.23,38.22
2020,9,9,1.96,0.87,5.12,1.48,0.23,0.61,0.12,5.39,39.55
2020,9,10,3.04,1.15,5.17,2.31,0.36,0.97,0.19,7.84,59.63
2020,9,11,2.5,0.93,5.13,1.93,0.3,0.88,0.17,6.82,50.49
2020,9,12,1.05,0.44,4.44,0.82,0.12,0.34,0.06,2.95,22.7
2020,9,13,5.65,7.41,5.73,1.28,0.68,1.45,0.29,13.09,105.55
2020,9,14,4.47,3.55,4.67,2.35,0.54,0.91,0.18,8.98,79.21
2020,9,15,4.79,4.92,4.77,1.82,0.59,0.98,0.2,9.66,84.09
2020,9,16,4.78,4.52,4.99,2.11,0.59,1,0.2,9.96,84.58
2020,9,17,4.72,4.68,4.98,1.96,0.59,1.11,0.22,10.32,85.09
2020,9,18,5.56,8.06,5.91,1.21,0.7,1.35,0.27,12.77,101.84
