YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,ALLSKY_SFC_PAR_TOT
2020,10,12,0.81,0.39,3.6,0.62,0.12,0.26,0.05,2.48,16.75
2020,10,13,1.56,0.81,4.18,1.19,0.24,0.5,0.1,4.59,31.63
2020,10,14,4.59,8.13,4.55,0.67,0.73,0.98,0.2,9.9,83.12
2020,10,15,4.41,7.3,4.4,0.93,0.7,0.84,0.17,9.51,80.15
2020,10,16,0.59,0.37,3.84,0.45,0.09,0.19,0.04,1.9,12.32
2020,10,17,4.3,7.65,4.47,0.76,0.7,-999,0.16,9.01,75.94
2020,10,18,3.86,5.22,4.06,1.36,0.63,0.76,0.16,8.3,68.8
2020,10,19,3.45,3.9,3.94,1.62,0.57,0.72,0.14,7.82,63.55
2020,10,20,2.26,1.67,3.67,1.61,0.38,0.52,0.1,5.71,43.48
2020,10,21,2.41,2.03,3.78,1.53,0.41,0.55,0.11,5.97,45.72
2020,10,22,1.78,1.16,3.75,1.27,0.3,-999,0.09,4.77,34.96
2020,10,23,1.98,1.47,3.63,1.31,0.34,0.45,0.09,5.09,37.68
2020,10,24,1.69,1.27,3.55,1.17,0.3,0.38,0.08,4.48,32.83
2020,10,25,1.68,0.84,3.64,1.33,0.3,0.41,0.08,4.56,32.57
2020,10,26,1.1,0.75,3.54,0.81,0.2,0.28,0.05,3.2,21.62
2020,10,27,2.4,2.27,3.4,1.31,0.44,0.48,0.09,5.73,44.84
2020,10,28,1.02,0.54,2.92,0.8,0.19,0.23,0.05,2.74,19.85
2020,10,29,0.57,0.42,3.07,0.41,0.11,0.14,0.03,1.7,11.29
2020,10,30,1.36,0.74,3.5,1.07,0.26,0.34,0.07,3.73,26.19
2020,10,31,3.47,5.93,3.84,0.98,0.66,0.48,0.09,7.07,59.77
2020,11,1,1.47,0.65,3.45,1.2,0.28,0.33,0.06,3.91,28.11
2020,11,2,3.1,4.96,3.77,1.07,0.6,0.46,0.09,6.54,53.91
2020,11,3,2.32,1.41,3.47,1.81,0.45,0.33,0.07,5.53,42.34
2020,11,4,3.41,5.96,3.38,0.87,0.67,0.47,0.09,7.11,61.23
2020,11,5,3.08,5.15,3.37,0.95,0.62,0.44,0.09,6.67,56.35
2020,11,6,2.92,3.8,3.27,1.34,0.59,0.41,0.09,6.41,53.58
2020,11,7,3.35,6.48,3.31,0.68,0.69,0.44,0.09,6.84,59.63
2020,11,8,3.4,7.08,3.34,0.58,0.7,0.47,0.09,6.81,59.9
2020,11,9,3.26,6.55,3.2,0.64,0.68,0.47,0.09,6.52,57.52
2020,11,10,3.25,6.82,3.21,0.58,0.69,0.52,0.1,6.81,59.55
2020,11,11,1.52,1.36,2.99,1.04,0.32,0.34,0.07,3.96,29.55
2020,11,12,0.6,0.32,2.7,0.48,0.13,0.16,0.03,1.84,12.09
2020,11,13,0.8,0.56,2.91,0.59,0.17,0.19,0.04,2.28,15.71
2020,11,14,3.19,6.63,3.17,0.67,0.7,0.41,0.09,6.23,55.3
2020,11,15,2,2.09,2.9,1.16,0.45,0.3,0.06,4.56,36.38
2020,11,16,3.11,6.17,3.07,0.76,0.7,0.38,0.08,6.09,53.78
2020,11,17,1.51,1.31,2.82,1.03,0.34,0.21,0.05,3.51,26.91
2020,11,18,2.94,5.07,3.06,1.01,0.67,0.28,0.05,5.73,49.75
2020,11,19,2.55,3.77,2.91,1.12,0.59,0.27,0.05,5.31,45.34
2020,11,20,2.95,6.34,2.93,0.6,0.69,0.34,0.07,5.86,52.03
2020,11,21,2.62,4.47,2.67,0.88,0.62,0.34,0.07,5.46,47.7
2020,11,22,0.9,0.41,2.48,0.74,0.21,0.17,0.04,2.49,17.3
2020,11,23,1.6,2.23,2.59,0.85,0.38,0.23,0.05,3.66,29.29
2020,11,24,2.78,5.71,2.84,0.67,0.67,0.29,0.05,5.36,47.6
2020,11,25,1.61,1.29,2.59,1.1,0.39,0.23,0.05,3.77,29.04
2020,11,26,1.35,1.47,2.36,0.86,0.33,-999,0.05,3.31,25.45
2020,11,27,2.08,3.44,2.54,0.87,0.52,0.26,0.05,4.41,37.34
2020,11,28,2.06,3.11,2.54,0.93,0.52,0.27,0.05,4.34,36.55
2020,11,29,2.73,6.3,2.68,0.51,0.69,0.29,0.05,5.25,47.52
2020,11,30,0.36,0.27,2.33,0.28,0.09,0.08,0.02,1.15,7.26
2020,12,1,1.79,2.33,2.52,0.93,0.45,0.23,0.05,3.91,31.64
2020,12,2,1.49,1.61,2.48,0.95,0.38,0.19,0.04,3.33,26.4
2020,12,3,2.52,5.2,2.75,0.77,0.65,0.27,0.05,4.9,43.23
2020,12,4,1.02,0.73,2.41,0.78,0.27,0.17,0.03,2.65,19.23
2020,12,5,0.61,0.51,2.32,0.46,0.16,0.09,0.02,1.73,11.82
2020,12,6,2.43,4.13,2.54,1.03,0.64,0.25,0.05,4.8,41.67
2020,12,7,2.07,2.87,2.56,1.07,0.55,-999,0.05,4.43,36.51
2020,12,8,1.19,1.08,2.46,0.86,0.32,0.14,0.03,2.82,21.31
2020,12,9,1.11,0.64,2.38,0.91,0.3,0.13,0.02,2.77,20.31
2020,12,10,2.45,5.04,2.45,0.78,0.66,0.23,0.05,4.7,42.12
2020,12,11,2.21,3.91,2.32,0.85,0.59,0.24,0.05,4.38,38.73
2020,12,12,0.64,0.36,2.2,0.53,0.17,0.12,0.02,1.84,12.66
2020,12,13,1.93,2.58,2.32,1.13,0.52,0.24,0.05,4.16,34.81
2020,12,14,0.42,0.31,2.3,0.34,0.12,0.07,0.02,1.26,8.23
2020,12,15,2.46,4.97,2.56,0.74,0.67,0.22,0.04,4.73,42.2
2020,12,16,0.48,0.36,2.25,0.38,0.13,0.07,0.02,1.32,8.89
2020,12,17,1.09,0.89,2.34,0.8,0.3,0.15,0.03,2.67,19.72
2020,12,18,1.5,1.53,2.46,0.98,0.41,0.16,0.03,3.38,26.37
2020,12,19,1.89,1.91,2.43,1.26,0.52,0.16,0.03,3.88,32.19
2020,12,20,0.5,0.32,2.22,0.4,0.13,0.07,0.02,1.42,9.56
2020,12,21,1.23,1.52,2.36,0.71,0.34,0.15,0.03,2.84,22.04
2020,12,22,1.86,2.31,2.31,1.01,0.51,0.22,0.05,3.94,32.8
2020,12,23,2.2,3.05,2.53,1.19,0.6,0.2,0.04,4.41,37.88
2020,12,24,1.37,0.62,2.26,1.17,0.38,0.21,0.05,3.47,25.7
2020,12,25,0.38,0.28,2.23,0.3,0.1,0.07,0.02,1.1,7.15
2020,12,26,2.44,4.98,2.47,0.74,0.66,0.22,0.04,4.59,41.18
2020,12,27,2.47,5.33,2.49,0.65,0.67,0.19,0.04,4.65,42.04
2020,12,28,1.36,2.18,2.38,0.68,0.37,0.15,0.03,2.99,24.25
2020,12,29,2.3,4.56,2.55,0.79,0.62,0.2,0.04,4.4,38.84
2020,12,30,1.68,1.01,2.41,1.35,0.45,0.16,0.03,3.7,29.46
2020,12,31,0.7,0.49,2.24,0.56,0.19,0.1,0.02,1.9,13.22
2021,1,1,1.22,0.9,2.49,0.93,0.33,0.14,0.03,2.9,21.91
2021,1,2,2.12,2.93,2.21,1.07,0.56,0.21,0.04,4.35,37.17
2021,1,3,0.43,0.37,2.3,0.33,0.11,0.07,0.02,1.2,7.99
2021,1,4,2.13,3.54,2.48,0.87,0.56,0.2,0.04,4.38,37.57
2021,1,5,1.66,2.02,2.49,0.96,0.43,0.15,0.03,3.62,29.14
2021,1,6,2.22,3.86,2.46,0.93,0.58,0.18,0.03,4.36,38.07
2021,1,7,2.65,5.44,2.61,0.74,0.68,0.21,0.04,5.09,45.58
2021,1,8,1.89,2.35,2.73,1.12,0.48,0.2,0.04,4.11,33.02
2021,1,9,2.46,4.49,2.64,0.83,0.62,0.26,0.05,4.98,43.2
2021,1,10,2.73,5.76,2.71,0.72,0.69,0.23,0.05,5.23,46.81
2021,1,11,1.08,0.53,2.56,0.91,0.27,0.12,0.02,2.77,19.79
2021,1,12,2.66,5.51,2.64,0.69,0.66,0.22,0.04,4.95,44.55
2021,1,13,2.06,3.02,2.56,0.98,0.51,0.17,0.03,4.16,35.38
2021,1,14,1.75,1.42,2.53,1.31,0.43,0.16,0.03,3.9,30.7
2021,1,15,1.37,0.73,2.52,1.12,0.34,0.14,0.03,3.31,24.77
2021,1,16,1.8,2.02,2.73,1.06,0.43,0.18,0.03,4.08,32.02
2021,1,17,2.44,3.94,2.83,0.98,0.59,0.19,0.03,4.91,41.87
2021,1,18,2.65,5.14,2.86,0.78,0.62,0.23,0.04,5.21,45.61
2021,1,19,2.21,3.51,2.82,0.96,0.52,0.19,0.04,4.43,37.59
2021,1,20,2.22,2.97,2.81,1.13,0.52,0.2,0.04,4.51,37.89
2021,1,21,2.06,1.81,2.9,1.47,0.48,0.2,0.04,4.5,35.71
2021,1,22,2.53,4.51,3.03,0.93,0.58,0.24,0.05,5.11,43.45
2021,1,23,2.91,4.75,3.05,1.11,0.66,0.26,0.05,5.69,48.97
2021,1,24,3.24,6.55,3.26,0.7,0.72,0.28,0.05,6.26,55.2
2021,1,25,2.63,2.69,3.22,1.6,0.58,0.26,0.05,5.64,46.41
2021,1,26,0.7,0.59,3.01,0.51,0.16,0.11,0.02,1.98,13.49
2021,1,27,1.6,1.69,2.89,1,0.34,0.2,0.04,3.54,28.12
2021,1,28,2.6,2.93,3.19,1.48,0.55,0.3,0.06,5.58,45.39
2021,1,29,3.06,4.7,3.26,1.17,0.65,0.29,0.05,6.06,51.18
2021,1,30,3.45,6.54,3.47,0.83,0.73,0.32,0.06,6.62,57.97
2021,1,31,1.3,0.59,3.28,1.08,0.27,0.16,0.03,3.46,24.58
2021,2,1,0.68,0.39,3.22,0.53,0.14,0.11,0.02,2.02,13.63
2021,2,2,1.02,0.51,3.27,0.82,0.2,0.16,0.03,2.91,19.73
2021,2,3,1.7,0.88,3.47,1.32,0.34,0.23,0.05,4.34,31.18
2021,2,4,3.24,4.63,3.45,1.19,0.64,0.34,0.06,6.65,56.27
2021,2,5,2.08,2.15,3.28,1.21,0.41,0.27,0.05,4.85,37.92
2021,2,6,3.32,4.98,3.73,1.22,0.64,0.37,0.07,6.8,57.67
2021,2,7,0.42,0.26,3.43,0.32,0.08,0.09,0.02,1.34,8.68
2021,2,8,3.52,6.2,3.9,0.88,0.66,0.4,0.08,7.22,61.2
2021,2,9,0.67,0.33,3.28,0.53,0.12,0.12,0.02,1.98,13.42
2021,2,10,2.99,2.68,3.81,1.68,0.55,0.35,0.07,6.62,52.92
2021,2,11,1.99,0.78,3.77,1.65,0.37,0.37,0.08,5.2,37.49
2021,2,12,2.23,1.65,3.97,1.52,0.41,0.43,0.09,5.44,40.31
2021,2,13,1.18,0.47,3.68,0.96,0.21,0.26,0.05,3.29,22.77
2021,2,14,1.72,0.73,3.78,1.37,0.3,0.41,0.09,4.61,32.73
2021,2,15,0.89,0.44,3.7,0.7,0.16,0.25,0.05,2.68,17.88
2021,2,16,2.26,1.61,3.54,1.57,0.39,0.47,0.09,5.48,41.95
2021,2,17,3.69,3.94,4.23,1.84,0.63,0.62,0.12,7.95,64.73
2021,2,18,0.77,0.39,3.93,0.6,0.13,0.18,0.04,2.37,15.84
2021,2,19,1.07,0.45,3.97,0.86,0.18,0.31,0.06,3.27,21.97
2021,2,20,3.28,3.49,4.37,1.52,0.54,0.55,0.11,7.29,57.2
2021,2,21,4.28,6.59,4.55,1.15,0.7,0.55,0.11,8.91,74.39
2021,2,22,1.07,0.46,4.11,0.87,0.17,0.2,0.04,2.97,20.75
2021,2,23,1.94,1,4.27,1.5,0.31,0.3,0.06,4.98,36.51
2021,2,24,3.99,5,4.5,1.69,0.63,0.52,0.1,8.61,70.56
2021,2,25,4.72,7.76,4.83,1.12,0.74,0.71,0.14,9.8,81.94
2021,2,26,4.4,5.59,4.77,1.54,0.68,0.69,0.14,9.29,76.58
2021,2,27,1.32,1.13,4.35,0.87,0.2,-999,0.06,3.69,26.22
2021,2,28,1.28,0.55,4.42,1.04,0.2,0.29,0.06,3.62,25.03
2021,3,1,1.15,0.53,4.36,0.92,0.17,0.29,0.05,3.35,22.72
2021,3,2,5.12,8.22,5.18,1.08,0.76,0.8,0.16,10.64,88.27
2021,3,3,4.86,7.6,4.87,0.97,0.71,0.66,0.13,10.1,84.81
2021,3,4,3.91,5.26,5,1.4,0.57,0.54,0.11,8.55,68.88
2021,3,5,5.36,9.12,5.33,0.76,0.77,0.72,0.14,11.05,91.92
2021,3,6,3.28,2.64,5.16,1.88,0.47,0.49,0.1,7.66,57.92
2021,3,7,5.21,8.09,5.25,0.99,0.73,0.66,0.12,10.71,89.48
2021,3,8,5.41,8.85,5.36,0.78,0.76,0.77,0.16,11.05,92.52
2021,3,9,4.7,6.39,4.9,1.2,0.65,0.69,0.14,9.91,83.18
2021,3,10,5.06,7.43,5.19,1.18,0.7,-999,0.16,10.54,88.17
2021,3,11,4.8,5.64,5.15,1.51,0.65,0.9,0.18,10.55,86.02
2021,3,12,4.47,4.83,5.26,1.98,0.6,0.96,0.2,10.21,81.16
2021,3,13,5.81,9.81,5.77,0.67,0.77,1.1,0.22,12.29,101.4
2021,3,14,5.08,7.24,5.52,1.27,0.67,0.88,0.18,10.92,89.42
2021,3,15,5.86,8.72,5.94,1.03,0.77,0.82,0.16,12.32,100.84
2021,3,16,1.83,0.83,5.58,1.42,0.23,0.41,0.09,5.17,35.62
2021,3,17,2.7,0.98,5.53,2.15,0.34,0.66,0.13,7.39,52.22
2021,3,18,0.84,0.42,5.24,0.62,0.11,0.23,0.05,2.73,17.87
2021,3,19,5.6,7.03,5.97,1.78,0.7,1.09,0.22,12.24,98.02
2021,3,20,6.1,9.42,6.07,0.83,0.77,1.05,0.21,12.8,105.66
2021,3,21,5.98,8.81,5.97,0.99,0.74,1.02,0.2,12.55,104.15
2021,3,22,5.87,8.07,5.83,1.12,0.72,1.03,0.21,12.16,101.26
2021,3,23,4.93,4.61,5.97,2.11,0.6,1.22,0.24,11.44,89.72
2021,3,24,2.77,0.99,5.75,2.18,0.34,0.91,0.18,7.83,54.92
2021,3,25,4.42,4.31,5.93,2.06,0.53,1.26,0.24,10.75,83.16
2021,3,26,4.08,3.54,5.51,1.92,0.48,1.04,0.2,9.82,76.23
2021,3,27,5.85,7.09,6.17,1.49,0.69,1.26,0.26,13.43,107.52
2021,3,28,1.18,0.46,5.31,0.89,0.14,0.34,0.07,3.6,24.76
2021,3,29,6.53,9.42,6.58,1,0.76,1.3,0.27,14.34,115.77
2021,3,30,6.62,9.97,6.62,0.82,0.77,1.22,0.25,14.47,117.41
2021,3,31,2.97,1.1,6,2.26,0.34,0.85,0.17,8.2,58.62
2021,4,1,3.23,2.14,6.23,2.13,0.37,0.93,0.18,8.5,61.66
2021,4,2,4.92,4.04,6.63,2.65,0.55,0.86,0.17,11.27,86.18
2021,4,3,6.86,9.96,6.88,0.91,0.77,1.02,0.2,14.72,119.57
2021,4,4,5.25,5,6.29,2.07,0.59,0.98,0.2,11.93,94.03
2021,4,5,6.81,9.42,6.81,1.07,0.75,1.15,0.23,14.88,120.52
2021,4,6,7.05,10.34,7.02,0.85,0.77,1.32,0.27,15.38,123.84
2021,4,7,5.63,6.09,6.43,1.8,0.62,1.11,0.23,13.05,103.31
2021,4,8,6.79,9.59,6.75,0.93,0.73,1.31,0.27,15.47,124.65
2021,4,9,4.14,2.12,6.66,2.81,0.45,1.04,0.21,10.84,79.2
2021,4,10,4.78,3.48,6.61,2.42,0.51,1.12,0.23,11.98,90.34
2021,4,11,1.31,0.57,6.32,0.99,0.14,0.42,0.09,4.26,28.32
2021,4,12,1.66,0.7,6.71,1.26,0.17,0.59,0.12,5.39,35.2
2021,4,13,5.48,4.9,6.89,2.43,0.58,1.35,0.27,13.31,101.99
2021,4,14,5.57,5.4,6.66,1.96,0.58,1.34,0.27,13.23,103.02
2021,4,15,1.12,0.55,6.19,0.84,0.12,0.34,0.06,3.61,24
2021,4,16,4.58,4.3,7.17,2.07,0.47,1.07,0.21,11.28,84.63
2021,4,17,4.83,4.71,7.31,1.77,0.49,1.01,0.2,11.77,88.29
2021,4,18,5.93,6.27,7.15,1.73,0.6,1.22,0.24,13.89,108.15
2021,4,19,5.01,3.99,6.85,2.59,0.51,1.07,0.2,11.86,92.95
2021,4,20,6.77,7.48,7.16,2.11,0.68,1.46,0.29,15.55,123.52
2021,4,21,4.07,2.7,6.58,2.32,0.41,1.04,0.2,10.29,77.31
2021,4,22,6.56,6.27,7.58,2.59,0.66,1.4,0.27,15.03,116.72
2021,4,23,7.26,9.21,7.44,1.35,0.72,-999,0.25,15.93,128.17
2021,4,24,6.58,6.51,7.4,2.09,0.65,1.36,0.27,15.11,118.74
2021,4,25,3.28,2.03,7.01,2.15,0.32,0.99,0.2,9.05,64.47
2021,4,26,7.89,10.48,7.9,1.21,0.77,1.59,0.32,17.66,139.98
2021,4,27,5.75,4.45,7.27,2.73,0.56,1.38,0.27,13.96,107.01
2021,4,28,6.02,3.75,6.97,3.27,0.59,1.47,0.3,14.28,112.34
2021,4,29,2.38,0.84,6.34,1.86,0.23,0.72,0.14,6.77,49.07
2021,4,30,6.07,6.13,7.63,2.08,0.59,1.57,0.31,14.62,112.11
2021,5,1,7.88,10.07,7.93,1.18,0.75,1.54,0.31,17.98,142.05
2021,5,2,5.06,3.49,7.34,2.79,0.48,1.37,0.27,12.86,96.53
2021,5,3,2.17,0.79,6.21,1.66,0.2,0.66,0.13,6.08,43.96
2021,5,4,5.08,3.93,7.35,2.51,0.48,1.57,0.31,13.26,98.82
2021,5,5,2.4,1.16,7.1,1.68,0.23,0.86,0.17,7.22,49.96
2021,5,6,7.91,9.06,8.16,1.49,0.74,2.07,0.41,18.51,143.89
2021,5,7,6.7,5.61,7.82,3.05,0.62,1.66,0.34,15.9,122.98
2021,5,8,3.25,1.26,7.68,2.35,0.3,1,0.2,9.33,64.75
2021,5,9,4.85,3.41,7.7,2.47,0.45,1.16,0.23,12.04,91.11
2021,5,10,4.19,2.36,7.75,2.51,0.39,1.29,0.26,11.26,81.02
2021,5,11,6.96,7.43,8.04,1.61,0.64,1.81,0.36,16.47,127.39
2021,5,12,7.96,9.76,8.24,1.33,0.73,1.9,0.38,18.54,145.19
2021,5,13,7.85,9.32,8.07,1.53,0.72,1.76,0.35,17.91,142.07
2021,5,14,7.99,9.72,8.03,1.43,0.73,1.69,0.34,17.96,144.2
2021,5,15,7.68,8.96,8.02,1.59,0.7,1.7,0.34,17.78,140.73
2021,5,16,5.63,3.76,7.84,3.16,0.51,1.28,0.25,13.34,103.46
2021,5,17,7.71,8.91,7.79,1.62,0.7,1.59,0.32,17.29,139.84
2021,5,18,7.67,8.73,7.79,1.66,0.69,1.54,0.31,17.29,139.45
2021,5,19,7.64,8.81,7.82,1.54,0.69,1.66,0.34,17.75,141.89
2021,5,20,7.51,7.75,7.7,2.09,0.67,1.75,0.35,17.3,138.26
2021,5,21,7.65,8.21,7.78,2.01,0.68,1.73,0.34,17.54,141.05
2021,5,22,5.09,2.03,7.39,3.68,0.45,1.41,0.28,12.88,98.71
2021,5,23,6.84,6.24,7.68,2.43,0.61,1.95,0.39,16.92,131.84
2021,5,24,6.37,4.04,8.04,3.59,0.56,2.09,0.41,16.34,122.3
2021,5,25,7.13,6.45,7.83,2.45,0.63,1.98,0.4,17.59,136.27
2021,5,26,6.17,4.83,7.55,2.64,0.55,2,0.4,15.57,119.51
2021,5,27,8.23,10.12,8.31,1.26,0.73,2.37,0.47,19.56,153.63
2021,5,28,4.77,3.41,7.67,2.32,0.42,1.46,0.29,12.2,91.12
2021,5,29,1.73,0.63,7.46,1.29,0.15,0.66,0.13,5.63,37.76
2021,5,30,1.47,0.59,7.37,1.08,0.12,0.5,0.1,4.7,31.84
2021,5,31,5.55,5.04,8.33,2.36,0.48,1.74,0.35,14.64,107.16
2021,6,1,5.73,2.15,8,4.2,0.5,1.57,0.31,14.12,107.82
2021,6,2,5.57,2.07,7.71,3.98,0.48,1.64,0.33,13.76,105.28
2021,6,3,3.59,1.24,7.44,2.68,0.31,1.2,0.24,10.05,72.84
2021,6,4,3.59,1.5,7.59,2.55,0.31,1.18,0.23,10.05,72.59
2021,6,5,7.87,9.34,8.06,1.46,0.69,1.97,0.4,19.09,150.59
2021,6,6,7.71,8.38,7.81,1.86,0.67,2.01,0.4,18.27,145.71
2021,6,7,6.73,6.09,7.79,2.26,0.59,1.98,0.39,16.75,130.2
2021,6,8,5.69,3.28,7.62,3.2,0.49,1.74,0.35,14.37,110.76
2021,6,9,6.85,5.44,7.82,2.71,0.59,2.16,0.43,17.38,133.29
2021,6,10,6.83,5.77,7.94,2.74,0.59,2.07,0.41,17.14,131.12
2021,6,11,4.17,1.97,8.12,2.76,0.36,1.45,0.29,12.1,84.54
2021,6,12,4.44,2.35,8.14,2.86,0.38,1.52,0.3,12.41,88.19
2021,6,13,6.09,5.01,8.04,2.56,0.52,1.95,0.39,15.63,117.91
2021,6,14,4.02,2.86,8.01,2.22,0.34,1.35,0.27,11.14,80.39
2021,6,15,7.12,6.65,8.07,2.33,0.62,1.91,0.38,17.47,135.28
2021,6,16,8.54,10.39,8.56,1.2,0.73,2.14,0.43,20.12,157.39
2021,6,17,8.79,11.33,8.8,1.02,0.76,2.11,0.42,20.26,159.28
2021,6,18,8.07,8.98,8.39,1.55,0.7,1.97,0.4,19.13,149.88
2021,6,19,5.83,3.43,7.78,3.02,0.5,1.86,0.38,15.02,113.27
2021,6,20,7.94,9.07,8.24,1.79,0.69,2.34,0.47,19.55,152.41
2021,6,21,5.38,3.38,7.65,3.07,0.46,1.58,0.31,13.88,105.42
2021,6,22,2.64,1.44,7.8,1.74,0.23,0.87,0.17,7.71,54.92
2021,6,23,8.52,10.34,8.62,1.29,0.73,2.38,0.47,19.95,156.16
2021,6,24,8.54,10.89,8.6,1.14,0.73,2.04,0.41,19.91,157.4
2021,6,25,6.53,4.82,8.33,3.08,0.56,1.9,0.38,16.43,124.32
2021,6,26,5.95,3.74,7.92,3.46,0.52,1.87,0.38,15.59,117.39
2021,6,27,6.56,5.4,7.82,2.8,0.57,2.14,0.42,16.55,127.59
2021,6,28,7.5,7.58,7.62,2.05,0.65,2.34,0.46,18.41,145.94
2021,6,29,7.74,8.15,7.87,1.96,0.67,2.3,0.45,18.83,148.66
2021,6,30,7.87,9.03,8.11,1.58,0.68,2.31,0.46,19.36,151.41
2021,7,1,4.41,2.58,7.61,2.66,0.38,1.42,0.28,11.95,88.41
2021,7,2,3.2,1.05,7.07,2.47,0.28,1.07,0.22,8.94,65.66
2021,7,3,2.84,1.13,7.82,2.05,0.25,1.07,0.21,8.66,59.79
2021,7,4,6.8,6.61,8.01,2.19,0.59,1.76,0.35,16.82,129.66
2021,7,5,7.13,6.51,7.56,2.31,0.62,1.76,0.35,17,134.02
2021,7,6,6.93,5.73,7.38,2.63,0.6,1.84,0.37,16.59,132.23
2021,7,7,7.28,7.05,7.36,2.11,0.63,1.98,0.39,17.08,137.5
2021,7,8,4.27,1.76,6.66,2.99,0.38,1.23,0.25,10.6,82.55
2021,7,9,5.71,4.49,7.81,2.47,0.5,1.96,0.39,15.14,113.48
2021,7,10,5.64,4.1,7.5,3.04,0.49,1.59,0.32,14.2,109.16
2021,7,11,4.75,2.06,7.39,3.31,0.41,1.41,0.28,12.58,94.15
2021,7,12,4.9,3.19,7.29,2.5,0.43,1.6,0.32,13.02,97.36
2021,7,13,2.67,0.99,7.67,2.03,0.23,1.13,0.23,8.51,57.21
2021,7,14,5.93,4.78,7.56,2.45,0.52,2.05,0.41,15.37,116.77
2021,7,15,6.89,6.2,7.18,2.38,0.61,2.03,0.41,16.26,130.43
2021,7,16,6.92,6.05,7.19,2.55,0.62,1.94,0.38,16.26,131.34
2021,7,17,6.58,5.74,7.26,2.33,0.59,1.87,0.38,16.27,127.53
2021,7,18,6.12,5.19,7.39,2.27,0.55,1.82,0.37,15.31,118.08
2021,7,19,4.54,2.34,7.43,3.04,0.41,1.4,0.28,11.98,89.58
2021,7,20,5.06,3.08,5.32,2.77,0.45,0.88,0.18,8.82,85.81
2021,7,21,4.15,2.11,5.81,2.64,0.38,0.95,0.19,8.88,76.64
2021,7,22,6.17,4.37,7.27,3.21,0.55,1.47,0.3,14.12,113.84
2021,7,23,7.52,8.47,7.75,1.61,0.68,1.91,0.38,17.7,140.74
2021,7,24,7.56,8.29,7.8,1.7,0.69,1.77,0.36,17.88,141.82
2021,7,25,3.67,2.02,6.43,2.34,0.34,1.05,0.21,9.34,72.45
2021,7,26,5.63,3.13,6.89,3.49,0.52,1.48,0.3,13.38,106.74
2021,7,27,6.9,6.66,7.08,2.1,0.63,1.7,0.34,15.81,128.62
2021,7,28,6.89,6.84,7.41,2.13,0.63,1.91,0.38,16.7,130.67
2021,7,29,3.71,1.67,6.83,2.63,0.34,1.12,0.23,9.9,73.98
2021,7,30,7.22,7.77,7.46,1.7,0.66,-999,0.41,17.47,136.3
2021,7,31,7.69,10.23,7.87,1.55,0.71,2,0.4,18.02,142.25
2021,8,1,4.57,2.38,6.96,3.04,0.43,1.34,0.27,11.56,88.1
2021,8,2,7.23,8.3,7.45,1.72,0.68,1.88,0.38,16.84,134.78
2021,8,3,3.56,1.17,7.2,2.73,0.34,1.06,0.21,9.6,70.73
2021,8,4,2.1,0.71,6.46,1.65,0.2,0.66,0.13,6.04,44.11
2021,8,5,4.53,2.97,7.03,2.6,0.43,-999,0.29,11.8,89.12
2021,8,6,6.97,7.93,7.13,1.69,0.66,1.85,0.37,16.33,131.54
2021,8,7,5.41,2.85,6.86,3.38,0.52,1.49,0.3,13.07,102.75
2021,8,8,2.45,1.14,6.95,1.7,0.23,0.95,0.19,7.52,52.15
2021,8,9,4.1,1.87,6.93,2.84,0.4,-999,0.29,11.38,83.17
2021,8,10,5.32,4.02,6.66,2.56,0.52,1.6,0.32,13.42,103.98
2021,8,11,6.48,6.46,6.65,1.9,0.62,1.84,0.37,15.57,124.66
2021,8,12,6.58,7.11,6.64,1.79,0.64,1.8,0.36,15.45,125.56
2021,8,13,6.71,7.44,6.74,1.72,0.66,1.82,0.36,15.9,127.95
2021,8,14,5.96,5.69,6.77,2.16,0.59,1.78,0.35,14.99,116.31
2021,8,15,6.7,6.94,6.97,1.93,0.66,1.88,0.38,16.19,127.45
2021,8,16,5.31,3.09,6.66,3.32,0.52,1.68,0.34,13.48,103.42
2021,8,17,4.65,2.02,6.58,3.3,0.46,1.59,0.31,12.36,92.29
2021,8,18,3.87,1.91,6.73,2.69,0.39,1.41,0.28,10.91,78.38
2021,8,19,4.12,1.75,6.51,2.94,0.41,1.43,0.28,11.32,82.24
2021,8,20,3.25,1.35,6.53,2.42,0.33,1.17,0.23,9.52,66.97
2021,8,21,2.96,1.26,6.64,2.24,0.3,1.1,0.22,8.89,61.91
2021,8,22,2.12,1.3,6.54,1.43,0.22,0.8,0.16,6.59,44.96
2021,8,23,3.26,2.23,6.35,1.92,0.34,-999,0.22,9.26,66.55
2021,8,24,6.47,8.08,6.48,1.34,0.67,1.67,0.34,15.39,124.15
2021,8,25,6.5,8.21,6.5,1.28,0.68,1.69,0.34,15.16,122.92
2021,8,26,6.07,6.7,6.1,1.71,0.63,1.54,0.3,13.93,113.86
2021,8,27,5.59,5.8,6.14,1.72,0.59,1.63,0.32,13.61,108.02
2021,8,28,2.3,0.96,5.77,1.72,0.24,0.86,0.17,6.88,47.97
2021,8,29,3.17,1.79,6.19,2.14,0.34,1.09,0.22,9.02,64.59
