STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT05,WT07,WT08,WT11
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/01/20,2.91,,,,0.01,0,0,54,62,45,,330,340,,,13,15,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/01/20,4.03,,,,0,0,0,52,63,43,,320,330,,,10.1,13,1,1,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/01/20,3.36,,,,0,0,0,50,60,39,,340,320,,,13,15,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/01/20,2.68,,,,0,0,0,51,58,40,,160,160,,,12.1,13,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/01/20,3.13,,,,0,0,0,49,62,38,,40,190,,,8.9,8.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",31/01/20,3.36,,,,0,0,0,51,65,41,,50,90,,,8.9,11,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/02/20,2.46,,,,0,0,0,53,70,42,,320,320,,,10.1,13,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/02/20,7.61,,,,0,0,0,53,63,38,,330,330,,,28,34,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/02/20,4.7,,,,0,0,0,45,53,32,,350,330,,,13,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/02/20,3.8,,,,0,0,0,41,54,29,,300,300,,,10.1,14.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/02/20,2.91,,,,0,0,0,42,56,30,,100,210,,,8.1,10.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/02/20,2.24,,,,0,0,0,47,65,35,,50,50,,,8.9,10.1,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/02/20,3.13,,,,0,0,0,51,67,37,,50,290,,,8.9,11,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/02/20,3.8,,,,0,0,0,53,71,39,,10,10,,,10.1,12.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/02/20,6.04,,,,0,0,0,51,59,38,,360,360,,,17,21,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/02/20,5.59,,,,0,0,0,48,61,35,,180,180,,,12.1,14.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/02/20,4.47,,,,0,0,0,52,69,37,,330,290,,,10.1,13,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/02/20,3.8,,,,0,0,0,55,72,39,,320,330,,,10.1,16.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/02/20,2.68,,,,0,0,0,56,73,39,,310,300,,,10.1,14.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/02/20,3.13,,,,0,0,0,54,69,38,,300,290,,,10.1,14.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/02/20,3.8,,,,0,0,0,54,69,42,,50,290,,,8.9,13,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/02/20,4.25,,,,0,0,0,57,73,43,,310,270,,,12.1,15,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/02/20,3.58,,,,0,0,0,55,68,43,,300,320,,,12.1,16.1,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/02/20,4.03,,,,0,0,0,56,69,46,,280,270,,,10.1,13,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/02/20,3.8,,,,0,0,0,56,70,41,,160,310,,,10.1,13,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/02/20,3.8,,,,0,0,0,57,79,41,,10,360,,,16.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/02/20,4.7,,,,0,0,0,59,74,47,,300,290,,,15,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/02/20,6.71,,,,0.01,0,0,61,68,51,,360,320,,,18.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/02/20,6.04,,,,0,0,0,56,68,46,,320,320,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/02/20,3.36,,,,0,0,0,57,68,48,,260,250,,,8.9,13,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/02/20,4.47,,,,0,0,0,59,76,45,,340,350,,,13,15,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/02/20,4.47,,,,0,0,0,62,82,42,,340,340,,,14.1,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/02/20,4.25,,,,0,0,0,63,78,48,,320,350,,,8.9,11,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/02/20,2.68,,,,0,0,0,65,83,53,,320,320,,,8.9,11,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/02/20,6.26,,,,0,0,0,65,79,51,,300,300,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/03/20,6.93,,,,0,0,0,57,63,43,,340,350,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/03/20,4.92,,,,0,0,0,51,63,41,,190,210,,,10.1,16.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/03/20,4.7,,,,0,0,0,57,74,43,,300,280,,,10.1,16.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/03/20,3.58,,,,0,0,0,61,82,46,,310,310,,,10.1,14.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/03/20,5.14,,,,0,0,0,66,85,50,,330,310,,,15,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/03/20,6.49,,,,0,0,0,66,82,48,,30,20,,,21,25.9,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/03/20,10.07,,,,0,0,0,62,66,51,,340,350,,,19.9,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/03/20,5.82,,,,0,0,0,56,68,48,,330,310,,,14.1,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/03/20,5.14,,,,0,0,0,57,69,48,,340,330,,,14.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/03/20,6.93,,,,0.66,0,0,60,75,53,,30,30,,,25.9,31.1,1,,1,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/03/20,5.37,,,,0.01,0,0,57,67,54,,290,290,,,14.1,15,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/03/20,4.03,,,,0.01,0,0,59,66,50,,150,150,,,14.1,16.1,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/03/20,9.4,,,,0,0,0,62,73,55,,330,20,,,18.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/03/20,8.95,,,,0,0,0,60,69,53,,30,40,,,18.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/03/20,7.83,,,,0,0,0,58,69,47,,310,310,,,19.9,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/03/20,10.29,,,,0.55,0,0,58,68,42,,150,170,,,33.1,42.9,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/03/20,4.92,,,,0,0,0,46,61,39,,310,320,,,23.9,27.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/03/20,4.92,,,,0,0,0,50,60,40,,290,290,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/03/20,3.58,,,,0.02,0,0,52,60,46,,290,300,,,19.9,25.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/03/20,3.8,,,,0,0,0,55,67,47,,230,220,,,17,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/03/20,6.93,,,,0,0,0,58,68,50,,320,330,,,21.9,25.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/03/20,5.37,,,,0.12,0,0,58,74,46,,170,180,,,30,35.1,1,,1,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/03/20,5.59,,,,0.13,0,0,58,67,49,,330,320,,,15,19,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/03/20,8.95,,,,0,0,0,57,63,51,,310,310,,,15,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/03/20,8.05,,,,0.07,0,0,54,61,45,,310,330,,,19.9,25.1,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/03/20,5.37,,,,0,0,0,49,59,42,,290,300,,,21,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/03/20,4.92,,,,0,0,0,50,63,40,,300,300,,,16.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/03/20,4.92,,,,0,0,0,52,63,40,,330,330,,,13,18.1,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/03/20,7.16,,,,0,0,0,56,66,49,,330,330,,,15,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/03/20,4.92,,,,0,0,0,56,70,45,,310,310,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",31/03/20,3.8,,,,0,0,0,59,73,48,,310,300,,,12.1,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/04/20,6.04,,,,0,0,0,61,73,51,,300,300,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/04/20,6.04,,,,0,0,0,59,68,47,,310,340,,,16.1,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/04/20,5.82,,,,0,0,0,56,70,42,,300,280,,,14.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/04/20,4.92,,,,0,0,0,58,73,43,,300,300,,,16.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/04/20,9.17,,,,0.23,0,0,62,71,51,,320,320,,,23,25.1,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/04/20,6.93,,,,0.46,0,0,56,64,49,,320,300,,,21,27.1,1,,1,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/04/20,6.49,,,,0.91,0,0,54,64,46,,320,290,,,15,19,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/04/20,7.38,,,,0.62,0,0,51,51,48,,100,90,,,14.1,19,1,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/04/20,6.04,,,,0.29,0,0,51,59,48,,130,140,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/04/20,3.8,,,,0,0,0,54,67,48,,280,280,,,12.1,15,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/04/20,3.58,,,,0,0,0,59,71,51,,340,260,,,8.9,13,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/04/20,7.61,,,,0,0,0,65,75,55,,320,320,,,21,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/04/20,5.14,,,,0,0,0,63,74,58,,320,300,,,15,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/04/20,6.49,,,,0,0,0,65,77,55,,320,320,,,14.1,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/04/20,5.82,,,,0,0,0,66,80,53,,320,320,,,13,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/04/20,7.61,,,,0,0,0,70,85,55,,310,310,,,18.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/04/20,7.38,,,,0.04,0,0,65,69,57,,350,350,,,18.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/04/20,6.26,,,,0.06,0,0,59,65,52,,350,340,,,19.9,23,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/04/20,5.82,,,,0,0,0,62,74,56,,310,330,,,14.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/04/20,7.61,,,,0,0,0,62,71,52,,330,330,,,19.9,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/04/20,7.61,,,,0,0,0,62,72,55,,320,320,,,14.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/04/20,5.82,,,,0,0,0,67,80,59,,330,330,,,18.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/04/20,4.92,,,,0,0,0,71,84,59,,330,340,,,19.9,25.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/04/20,4.7,,,,0,0,0,72,86,61,,320,270,,,12.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/04/20,4.92,,,,0,0,0,77,90,63,,310,290,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/04/20,6.49,,,,0,0,0,77,89,64,,320,300,,,15,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/04/20,5.59,,,,0,0,0,74,84,60,,290,300,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/04/20,4.25,,,,0,0,0,75,88,60,,300,300,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/04/20,4.92,,,,0,0,0,79,92,65,,340,330,,,14.1,16.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/04/20,7.61,,,,0,0,0,76,86,61,,340,330,,,17,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/05/20,4.25,,,,0,0,0,70,81,55,,290,310,,,15,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/05/20,6.04,,,,0,0,0,69,83,56,,320,320,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/05/20,7.38,,,,0,0,0,69,80,56,,320,320,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/05/20,6.26,,,,0,0,0,68,83,53,,310,290,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/05/20,6.49,,,,0,0,0,71,87,54,,290,310,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/05/20,5.82,,,,0,0,0,71,81,58,,320,300,,,13,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/05/20,5.14,,,,0,0,0,73,89,59,,330,270,,,13,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/05/20,5.59,,,,0,0,0,78,95,63,,270,300,,,13,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/05/20,7.38,,,,0,0,0,83,98,66,,310,310,,,15,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/05/20,10.51,,,,0,0,0,82,95,67,,330,320,,,23.9,27.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/05/20,8.72,,,,0,0,0,74,86,57,,310,310,,,23.9,28,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/05/20,9.62,,,,0.01,0,0,69,80,57,,310,310,,,21,28,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/05/20,8.5,,,,0,0,0,65,77,54,,300,320,,,17,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/05/20,8.72,,,,0,0,0,66,80,54,,320,320,,,21,25.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/05/20,6.71,,,,0,0,0,68,80,56,,320,300,,,16.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/05/20,4.92,,,,0,0,0,71,84,59,,290,300,,,13,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/05/20,9.84,,,,0,0,0,73,89,58,,290,290,,,21.9,25.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/05/20,11.86,,,,0.15,0,0,70,78,58,,310,310,,,23,29.1,1,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/05/20,8.05,,,,0,0,0,63,73,54,,320,330,,,17,27.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/05/20,5.82,,,,0,0,0,64,79,53,,340,330,,,17,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/05/20,4.25,,,,0,0,0,69,85,55,,280,290,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/05/20,8.05,,,,0,0,0,74,87,58,,340,360,,,21,25.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/05/20,6.04,,,,0,0,0,70,84,56,,310,290,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/05/20,5.82,,,,0,0,0,74,90,59,,290,290,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/05/20,6.26,,,,0,0,0,81,98,64,,310,310,,,15,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/05/20,6.71,,,,0,0,0,87,102,69,,300,300,,,14.1,18.1,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/05/20,5.59,,,,0,0,0,89,104,74,,330,310,,,14.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/05/20,7.83,,,,0,0,0,90,105,75,,330,310,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/05/20,11.63,,,,0,0,0,89,98,64,,10,360,,,23.9,30,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/05/20,11.41,,,,0,0,0,72,83,61,,310,320,,,25.1,29.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",31/05/20,5.37,,,,0,0,0,69,83,59,,290,270,,,13,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/06/20,5.37,,,,0,0,0,74,87,65,,310,310,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/06/20,5.37,,,,0,0,0,77,91,65,,300,310,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/06/20,6.04,,,,0,0,0,84,99,69,,300,330,,,14.1,19,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/06/20,8.05,,,,0,0,0,88,103,72,,300,290,,,19.9,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/06/20,10.51,,,,0.02,0,0,82,85,67,,310,310,,,33.1,38,,,1,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/06/20,12.08,,,,0,0,0,69,81,57,,340,340,,,21.9,29.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/06/20,12.3,,,,0,0,0,67,76,53,,310,330,,,23.9,30,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/06/20,5.82,,,,0,0,0,64,80,50,,310,310,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/06/20,6.93,,,,0,0,0,73,92,56,,320,320,,,19.9,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/06/20,6.26,,,,0,0,0,80,98,62,,310,310,,,17,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/06/20,6.49,,,,0,0,0,84,101,68,,360,20,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/06/20,10.96,,,,0,0,0,83,92,64,,310,320,,,32,38,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/06/20,8.28,,,,0,0,0,70,79,56,,320,300,,,18.1,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/06/20,5.37,,,,0,0,0,69,84,56,,320,340,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/06/20,5.82,,,,0,0,0,76,91,64,,300,310,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/06/20,8.5,,,,0,0,0,76,86,62,,330,340,,,15,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/06/20,6.04,,,,0,0,0,74,87,60,,330,290,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/06/20,6.49,,,,0,0,0,79,94,64,,310,310,,,18.1,23,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/06/20,6.26,,,,0,0,0,83,98,67,,300,300,,,17,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/06/20,6.49,,,,0,0,0,85,100,71,,310,290,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/06/20,6.04,,,,0,0,0,85,98,69,,330,300,,,15,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/06/20,7.16,,,,0,0,0,85,100,71,,310,320,,,16.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/06/20,6.49,,,,0,0,0,88,102,73,,320,310,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/06/20,5.82,,,,0,0,0,89,101,76,,300,300,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/06/20,7.61,,,,0,0,0,90,104,76,,320,300,,,19.9,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/06/20,7.16,,,,0,0,0,89,102,77,,320,330,,,15,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/06/20,7.38,,,,0,0,0,91,105,79,,300,310,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/06/20,12.3,,,,0,0,0,87,92,64,,320,300,,,25.1,30,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/06/20,5.82,,,,0,0,0,72,85,58,,310,320,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/06/20,6.26,,,,0,0,0,79,93,67,,310,320,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/07/20,8.05,,,,0,0,0,84,97,71,,330,330,,,21.9,25.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/07/20,9.4,,,,0,0,0,83,96,66,,320,320,,,19.9,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",03/07/20,6.93,,,,0,0,0,81,96,64,,310,320,,,17,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",04/07/20,6.04,,,,0,0,0,82,98,68,,300,290,,,15,19.9,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",05/07/20,6.71,,,,0,0,0,85,99,69,,290,290,,,15,18.1,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",06/07/20,7.16,,,,0,0,0,85,99,69,,360,330,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",07/07/20,7.38,,,,0,0,0,83,95,66,,330,330,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",08/07/20,5.82,,,,0,0,0,82,97,68,,310,310,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",09/07/20,5.59,,,,0,0,0,85,102,69,,330,310,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",10/07/20,6.26,,,,0,0,0,87,101,73,,310,300,,,15,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",11/07/20,5.82,,,,0,0,0,89,106,74,,330,300,,,14.1,17,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",12/07/20,6.49,,,,0,0,0,92,108,77,,310,320,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",13/07/20,8.5,,,,0,0,0,92,105,77,,330,330,,,21,25.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",14/07/20,8.5,,,,0,0,0,87,99,69,,320,320,,,16.1,23,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",15/07/20,8.05,,,,0,0,0,84,98,72,,300,300,,,15,21.9,,,,,,1,
USW00023155,"BAKERSFIELD AIRPORT, CA US",16/07/20,7.61,,,,0,0,0,85,99,72,,330,290,,,15,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",17/07/20,6.71,,,,0,0,0,86,100,73,,320,310,,,15,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",18/07/20,6.93,,,,0,0,0,86,101,73,,310,280,,,14.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",19/07/20,6.49,,,,0,0,0,88,103,73,,320,300,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",20/07/20,7.38,,,,0,0,0,86,100,72,,320,290,,,16.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",21/07/20,6.49,,,,0,0,0,86,99,70,,310,320,,,16.1,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",22/07/20,7.83,,,,0,0,0,85,98,71,,320,320,,,19.9,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",23/07/20,7.83,,,,0,0,0,81,93,66,,330,310,,,16.1,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",24/07/20,5.82,,,,0,0,0,83,97,73,,310,320,,,14.1,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",25/07/20,7.61,,,,0,0,0,84,99,71,,320,330,,,16.1,23.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",26/07/20,6.71,,,,0,0,0,86,103,72,,310,310,,,16.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",27/07/20,5.37,,,,0,0,0,87,101,74,,290,280,,,15,19.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",28/07/20,5.14,,,,0,0,0,87,101,74,,310,300,,,15,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",29/07/20,6.26,,,,0,0,0,88,103,73,,310,320,,,17,21,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",30/07/20,6.93,,,,0,0,0,88,103,73,,310,320,,,14.1,19,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",31/07/20,6.93,,,,0,0,0,87,101,73,,290,310,,,14.1,18.1,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",01/08/20,6.71,,,,0,0,0,87,100,72,,300,310,,,17,21.9,,,,,,,
USW00023155,"BAKERSFIELD AIRPORT, CA US",02/08/20,5.37,,,,0,0,0,86,101,70,,310,290,,,14.1,18.1,,,,,,,
